country,flag,dbpedia1,wiki1
Ιωάννης Παπαδιαμαντόπουλος (Πρεσβύτερος),Κόρινθος,http://el.dbpedia.org/resource/Ιωάννης_Παπαδιαμαντόπουλος_(Πρεσβύτερος),http://el.wikipedia.org/wiki/%CE%99%CF%89%CE%AC%CE%BD%CE%BD%CE%B7%CF%82_%CE%A0%CE%B1%CF%80%CE%B1%CE%B4%CE%B9%CE%B1%CE%BC%CE%B1%CE%BD%CF%84%CF%8C%CF%80%CE%BF%CF%85%CE%BB%CE%BF%CF%82_%28%CE%A0%CF%81%CE%B5%CF%83%CE%B2%CF%8D%CF%84%CE%B5%CF%81%CE%BF%CF%82%29
Εδουάρδος Η΄ του Ηνωμένου Βασιλείου,Αγγλία,http://el.dbpedia.org/resource/Εδουάρδος_Η΄_του_Ηνωμένου_Βασιλείου,http://el.wikipedia.org/wiki/%CE%95%CE%B4%CE%BF%CF%85%CE%AC%CF%81%CE%B4%CE%BF%CF%82_%CE%97%CE%84_%CF%84%CE%BF%CF%85_%CE%97%CE%BD%CF%89%CE%BC%CE%AD%CE%BD%CE%BF%CF%85_%CE%92%CE%B1%CF%83%CE%B9%CE%BB%CE%B5%CE%AF%CE%BF%CF%85
Εδουάρδος Η΄ του Ηνωμένου Βασιλείου,Ρίτσμοντ,http://el.dbpedia.org/resource/Εδουάρδος_Η΄_του_Ηνωμένου_Βασιλείου,http://el.wikipedia.org/wiki/%CE%95%CE%B4%CE%BF%CF%85%CE%AC%CF%81%CE%B4%CE%BF%CF%82_%CE%97%CE%84_%CF%84%CE%BF%CF%85_%CE%97%CE%BD%CF%89%CE%BC%CE%AD%CE%BD%CE%BF%CF%85_%CE%92%CE%B1%CF%83%CE%B9%CE%BB%CE%B5%CE%AF%CE%BF%CF%85
Εδουάρδος Η΄ του Ηνωμένου Βασιλείου,Σάρεϊ,http://el.dbpedia.org/resource/Εδουάρδος_Η΄_του_Ηνωμένου_Βασιλείου,http://el.wikipedia.org/wiki/%CE%95%CE%B4%CE%BF%CF%85%CE%AC%CF%81%CE%B4%CE%BF%CF%82_%CE%97%CE%84_%CF%84%CE%BF%CF%85_%CE%97%CE%BD%CF%89%CE%BC%CE%AD%CE%BD%CE%BF%CF%85_%CE%92%CE%B1%CF%83%CE%B9%CE%BB%CE%B5%CE%AF%CE%BF%CF%85
Κωνσταντίνος Κουμουνδούρος,Καλαμάτα,http://el.dbpedia.org/resource/Κωνσταντίνος_Κουμουνδούρος,http://el.wikipedia.org/wiki/%CE%9A%CF%89%CE%BD%CF%83%CF%84%CE%B1%CE%BD%CF%84%CE%AF%CE%BD%CE%BF%CF%82_%CE%9A%CE%BF%CF%85%CE%BC%CE%BF%CF%85%CE%BD%CE%B4%CE%BF%CF%8D%CF%81%CE%BF%CF%82
Νικόλαος Μαυροκορδάτος (1670-1730),Κωνσταντινούπολη,http://el.dbpedia.org/resource/Νικόλαος_Μαυροκορδάτος_(1670-1730),http://el.wikipedia.org/wiki/%CE%9D%CE%B9%CE%BA%CF%8C%CE%BB%CE%B1%CE%BF%CF%82_%CE%9C%CE%B1%CF%85%CF%81%CE%BF%CE%BA%CE%BF%CF%81%CE%B4%CE%AC%CF%84%CE%BF%CF%82_%281670-1730%29
Γκότφριντ Βίλχελμ Λάιμπνιτς,Γερμανία,http://el.dbpedia.org/resource/Γκότφριντ_Βίλχελμ_Λάιμπνιτς,http://el.wikipedia.org/wiki/%CE%93%CE%BA%CF%8C%CF%84%CF%86%CF%81%CE%B9%CE%BD%CF%84_%CE%92%CE%AF%CE%BB%CF%87%CE%B5%CE%BB%CE%BC_%CE%9B%CE%AC%CE%B9%CE%BC%CF%80%CE%BD%CE%B9%CF%84%CF%82
Γκότφριντ Βίλχελμ Λάιμπνιτς,Λειψία,http://el.dbpedia.org/resource/Γκότφριντ_Βίλχελμ_Λάιμπνιτς,http://el.wikipedia.org/wiki/%CE%93%CE%BA%CF%8C%CF%84%CF%86%CF%81%CE%B9%CE%BD%CF%84_%CE%92%CE%AF%CE%BB%CF%87%CE%B5%CE%BB%CE%BC_%CE%9B%CE%AC%CE%B9%CE%BC%CF%80%CE%BD%CE%B9%CF%84%CF%82
50 Cent,Νέα Υόρκη,http://el.dbpedia.org/resource/50_Cent,http://el.wikipedia.org/wiki/50_Cent
Aaliyah,16 Ιανουαρίου,http://el.dbpedia.org/resource/Aaliyah,http://el.wikipedia.org/wiki/Aaliyah
Aaliyah,Νέα Υόρκη,http://el.dbpedia.org/resource/Aaliyah,http://el.wikipedia.org/wiki/Aaliyah
Aaliyah,ΗΠΑ,http://el.dbpedia.org/resource/Aaliyah,http://el.wikipedia.org/wiki/Aaliyah
Busta Rhymes,Νέα Υόρκη,http://el.dbpedia.org/resource/Busta_Rhymes,http://el.wikipedia.org/wiki/Busta_Rhymes
DJ BoBo,Ελβετία,http://el.dbpedia.org/resource/DJ_BoBo,http://el.wikipedia.org/wiki/DJ_BoBo
DMX,Νέα Υόρκη,http://el.dbpedia.org/resource/DMX,http://el.wikipedia.org/wiki/DMX
Dr. Dre,Λος ’ντζελες,http://el.dbpedia.org/resource/Dr._Dre,http://el.wikipedia.org/wiki/Dr._Dre
Evanescence,1995,http://el.dbpedia.org/resource/Evanescence,http://el.wikipedia.org/wiki/Evanescence
Gala,Ιταλία,http://el.dbpedia.org/resource/Gala,http://el.wikipedia.org/wiki/Gala
Gala,Μιλάνο,http://el.dbpedia.org/resource/Gala,http://el.wikipedia.org/wiki/Gala
Game (ράπερ),Λος ’ντζελες,http://el.dbpedia.org/resource/Game_(ράπερ),http://el.wikipedia.org/wiki/Game_%28%CF%81%CE%AC%CF%80%CE%B5%CF%81%29
Jay-Z,Νέα Υόρκη,http://el.dbpedia.org/resource/Jay-Z,http://el.wikipedia.org/wiki/Jay-Z
Lady Gaga,Νέα Υόρκη,http://el.dbpedia.org/resource/Lady_Gaga,http://el.wikipedia.org/wiki/Lady_Gaga
Lady Gaga,Ηνωμένες Πολιτείες,http://el.dbpedia.org/resource/Lady_Gaga,http://el.wikipedia.org/wiki/Lady_Gaga
Miyavi,14 Σεπτεμβρίου,http://el.dbpedia.org/resource/Miyavi,http://el.wikipedia.org/wiki/Miyavi
Miyavi,Οσάκα,http://el.dbpedia.org/resource/Miyavi,http://el.wikipedia.org/wiki/Miyavi
Monika,Αθήνα,http://el.dbpedia.org/resource/Monika,http://el.wikipedia.org/wiki/Monika
Soloup,Αθήνα,http://el.dbpedia.org/resource/Soloup,http://el.wikipedia.org/wiki/Soloup
The Notorious B.I.G.,Νέα Υόρκη,http://el.dbpedia.org/resource/The_Notorious_B.I.G.,http://el.wikipedia.org/wiki/The_Notorious_B.I.G.
TobyMac,22 Οκτωβρίου,http://el.dbpedia.org/resource/TobyMac,http://el.wikipedia.org/wiki/TobyMac
Xzibit,Μίσιγκαν,http://el.dbpedia.org/resource/Xzibit,http://el.wikipedia.org/wiki/Xzibit
Xzibit,Ντιτρόιτ,http://el.dbpedia.org/resource/Xzibit,http://el.wikipedia.org/wiki/Xzibit
Yanni,Καλαμάτα,http://el.dbpedia.org/resource/Yanni,http://el.wikipedia.org/wiki/Yanni
’γγελος Ακοτάντος,Κρήτη,http://el.dbpedia.org/resource/’γγελος_Ακοτάντος,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%91%CE%BA%CE%BF%CF%84%CE%AC%CE%BD%CF%84%CE%BF%CF%82
’γγελος Αντωνόπουλος,Πειραιάς,http://el.dbpedia.org/resource/’γγελος_Αντωνόπουλος,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%91%CE%BD%CF%84%CF%89%CE%BD%CF%8C%CF%80%CE%BF%CF%85%CE%BB%CE%BF%CF%82
’γγελος Γέροντας,Αθήνα,http://el.dbpedia.org/resource/’γγελος_Γέροντας,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%93%CE%AD%CF%81%CE%BF%CE%BD%CF%84%CE%B1%CF%82
’γγελος Γιαλλινάς,Κέρκυρα,http://el.dbpedia.org/resource/’γγελος_Γιαλλινάς,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%93%CE%B9%CE%B1%CE%BB%CE%BB%CE%B9%CE%BD%CE%AC%CF%82
’γγελος Γιαλλινάς,Ελλάδα,http://el.dbpedia.org/resource/’γγελος_Γιαλλινάς,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%93%CE%B9%CE%B1%CE%BB%CE%BB%CE%B9%CE%BD%CE%AC%CF%82
’γγελος Μπασινάς,Χαλκίδα,http://el.dbpedia.org/resource/’γγελος_Μπασινάς,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%9C%CF%80%CE%B1%CF%83%CE%B9%CE%BD%CE%AC%CF%82
’γγελος Ποστέκογλου,Ελλάδα,http://el.dbpedia.org/resource/’γγελος_Ποστέκογλου,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%A0%CE%BF%CF%83%CF%84%CE%AD%CE%BA%CE%BF%CE%B3%CE%BB%CE%BF%CF%85
’γγελος Ρούφος,Πάτρα,http://el.dbpedia.org/resource/’γγελος_Ρούφος,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%A1%CE%BF%CF%8D%CF%86%CE%BF%CF%82
’γγελος Σικελιανός,Λευκάδα,http://el.dbpedia.org/resource/’γγελος_Σικελιανός,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%A3%CE%B9%CE%BA%CE%B5%CE%BB%CE%B9%CE%B1%CE%BD%CF%8C%CF%82
’γγελος Σικελιανός,Ελλάδα,http://el.dbpedia.org/resource/’γγελος_Σικελιανός,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%A3%CE%B9%CE%BA%CE%B5%CE%BB%CE%B9%CE%B1%CE%BD%CF%8C%CF%82
’γγελος Τερζάκης,Ναύπλιο,http://el.dbpedia.org/resource/’γγελος_Τερζάκης,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%A4%CE%B5%CF%81%CE%B6%CE%AC%CE%BA%CE%B7%CF%82
’γγελος Τερζάκης,Ελλάδα,http://el.dbpedia.org/resource/’γγελος_Τερζάκης,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%A4%CE%B5%CF%81%CE%B6%CE%AC%CE%BA%CE%B7%CF%82
’γγελος Χαριστέας,Νομός Σερρών,http://el.dbpedia.org/resource/’γγελος_Χαριστέας,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%A7%CE%B1%CF%81%CE%B9%CF%83%CF%84%CE%AD%CE%B1%CF%82
’γγελος Χρυσομάλης,Κέρκυρα,http://el.dbpedia.org/resource/’γγελος_Χρυσομάλης,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%A7%CF%81%CF%85%CF%83%CE%BF%CE%BC%CE%AC%CE%BB%CE%B7%CF%82
’γις Στίνας,Κέρκυρα,http://el.dbpedia.org/resource/’γις_Στίνας,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B9%CF%82_%CE%A3%CF%84%CE%AF%CE%BD%CE%B1%CF%82
’κης Τσοχατζόπουλος,Θεσσαλονίκη,http://el.dbpedia.org/resource/’κης_Τσοχατζόπουλος,http://el.wikipedia.org/wiki/%CE%86%CE%BA%CE%B7%CF%82_%CE%A4%CF%83%CE%BF%CF%87%CE%B1%CF%84%CE%B6%CF%8C%CF%80%CE%BF%CF%85%CE%BB%CE%BF%CF%82
’λεκ Ισσιγόνης,Σμύρνη,http://el.dbpedia.org/resource/’λεκ_Ισσιγόνης,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%B5%CE%BA_%CE%99%CF%83%CF%83%CE%B9%CE%B3%CF%8C%CE%BD%CE%B7%CF%82
’λι Λάρτερ,ΗΠΑ,http://el.dbpedia.org/resource/’λι_Λάρτερ,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%B9_%CE%9B%CE%AC%CF%81%CF%84%CE%B5%CF%81
’λκης Κούρκουλος,Αθήνα,http://el.dbpedia.org/resource/’λκης_Κούρκουλος,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BA%CE%B7%CF%82_%CE%9A%CE%BF%CF%8D%CF%81%CE%BA%CE%BF%CF%85%CE%BB%CE%BF%CF%82
’λκηστις Πρωτοψάλτη,Αίγυπτος,http://el.dbpedia.org/resource/’λκηστις_Πρωτοψάλτη,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BA%CE%B7%CF%83%CF%84%CE%B9%CF%82_%CE%A0%CF%81%CF%89%CF%84%CE%BF%CF%88%CE%AC%CE%BB%CF%84%CE%B7
’λκηστις Πρωτοψάλτη,Αλεξάνδρεια,http://el.dbpedia.org/resource/’λκηστις_Πρωτοψάλτη,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BA%CE%B7%CF%83%CF%84%CE%B9%CF%82_%CE%A0%CF%81%CF%89%CF%84%CE%BF%CF%88%CE%AC%CE%BB%CF%84%CE%B7
’λλα Πουγκατσιόβα,Ρωσία,http://el.dbpedia.org/resource/’λλα_Πουγκατσιόβα,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BB%CE%B1_%CE%A0%CE%BF%CF%85%CE%B3%CE%BA%CE%B1%CF%84%CF%83%CE%B9%CF%8C%CE%B2%CE%B1
’λλα Πουγκατσιόβα,Μόσχα,http://el.dbpedia.org/resource/’λλα_Πουγκατσιόβα,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BB%CE%B1_%CE%A0%CE%BF%CF%85%CE%B3%CE%BA%CE%B1%CF%84%CF%83%CE%B9%CF%8C%CE%B2%CE%B1
’λμπερτ Αϊνστάιν,Ουλμ,http://el.dbpedia.org/resource/’λμπερτ_Αϊνστάιν,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BC%CF%80%CE%B5%CF%81%CF%84_%CE%91%CF%8A%CE%BD%CF%83%CF%84%CE%AC%CE%B9%CE%BD
’λμπερτ Γκύντερ,Γερμανία,http://el.dbpedia.org/resource/’λμπερτ_Γκύντερ,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BC%CF%80%CE%B5%CF%81%CF%84_%CE%93%CE%BA%CF%8D%CE%BD%CF%84%CE%B5%CF%81
’λμπερτ Γκύντερ,Σουηβία,http://el.dbpedia.org/resource/’λμπερτ_Γκύντερ,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BC%CF%80%CE%B5%CF%81%CF%84_%CE%93%CE%BA%CF%8D%CE%BD%CF%84%CE%B5%CF%81
’λμπερτ Σπέερ,Μάνχαϊμ,http://el.dbpedia.org/resource/’λμπερτ_Σπέερ,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BC%CF%80%CE%B5%CF%81%CF%84_%CE%A3%CF%80%CE%AD%CE%B5%CF%81
’λμπερτ Τάιλερ,Οχάιο,http://el.dbpedia.org/resource/’λμπερτ_Τάιλερ,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BC%CF%80%CE%B5%CF%81%CF%84_%CE%A4%CE%AC%CE%B9%CE%BB%CE%B5%CF%81
’λμπι Κόντι,Αλβανία,http://el.dbpedia.org/resource/’λμπι_Κόντι,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BC%CF%80%CE%B9_%CE%9A%CF%8C%CE%BD%CF%84%CE%B9
’λφρεντ Χέρσεϊ,Μίσιγκαν,http://el.dbpedia.org/resource/’λφρεντ_Χέρσεϊ,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CF%86%CF%81%CE%B5%CE%BD%CF%84_%CE%A7%CE%AD%CF%81%CF%83%CE%B5%CF%8A
’νγκελα Μέρκελ,Αμβούργο,http://el.dbpedia.org/resource/’νγκελα_Μέρκελ,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%B3%CE%BA%CE%B5%CE%BB%CE%B1_%CE%9C%CE%AD%CF%81%CE%BA%CE%B5%CE%BB
’νθιμος Ανανιάδης,Θεσσαλονίκη,http://el.dbpedia.org/resource/’νθιμος_Ανανιάδης,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%B8%CE%B9%CE%BC%CE%BF%CF%82_%CE%91%CE%BD%CE%B1%CE%BD%CE%B9%CE%AC%CE%B4%CE%B7%CF%82
’ννα Καλουτά,Αθήνα,http://el.dbpedia.org/resource/’ννα_Καλουτά,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%9A%CE%B1%CE%BB%CE%BF%CF%85%CF%84%CE%AC
’ννα Καλουτά,Ελλάδα,http://el.dbpedia.org/resource/’ννα_Καλουτά,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%9A%CE%B1%CE%BB%CE%BF%CF%85%CF%84%CE%AC
’ννα Κουρή,Ζαΐρ,http://el.dbpedia.org/resource/’ννα_Κουρή,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%9A%CE%BF%CF%85%CF%81%CE%AE
’ννα Κρομί,Τσεσκύ Κρούμλοβ,http://el.dbpedia.org/resource/’ννα_Κρομί,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%9A%CF%81%CE%BF%CE%BC%CE%AF
’ννα Κρομί,Βοημία,http://el.dbpedia.org/resource/’ννα_Κρομί,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%9A%CF%81%CE%BF%CE%BC%CE%AF
’ννα Μονογιού,Κύπρος,http://el.dbpedia.org/resource/’ννα_Μονογιού,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%9C%CE%BF%CE%BD%CE%BF%CE%B3%CE%B9%CE%BF%CF%8D
’ννα Μπολέυν,Αγγλία,http://el.dbpedia.org/resource/’ννα_Μπολέυν,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%9C%CF%80%CE%BF%CE%BB%CE%AD%CF%85%CE%BD
’ννα Πάκουιν,Καναδάς,http://el.dbpedia.org/resource/’ννα_Πάκουιν,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%A0%CE%AC%CE%BA%CE%BF%CF%85%CE%B9%CE%BD
’ννα Πάκουιν,Μανιτόμπα,http://el.dbpedia.org/resource/’ννα_Πάκουιν,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%A0%CE%AC%CE%BA%CE%BF%CF%85%CE%B9%CE%BD
’ννα Πάκουιν,Γουίνιπεγκ,http://el.dbpedia.org/resource/’ννα_Πάκουιν,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%A0%CE%AC%CE%BA%CE%BF%CF%85%CE%B9%CE%BD
’ννα Παναγιωτοπούλου,Κυψέλη (Αθήνα),http://el.dbpedia.org/resource/’ννα_Παναγιωτοπούλου,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%A0%CE%B1%CE%BD%CE%B1%CE%B3%CE%B9%CF%89%CF%84%CE%BF%CF%80%CE%BF%CF%8D%CE%BB%CE%BF%CF%85
’ννα Παναγιωτοπούλου,Ελλάδα,http://el.dbpedia.org/resource/’ννα_Παναγιωτοπούλου,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%A0%CE%B1%CE%BD%CE%B1%CE%B3%CE%B9%CF%89%CF%84%CE%BF%CF%80%CE%BF%CF%8D%CE%BB%CE%BF%CF%85
’ννα Παϊτατζή,Κωνσταντινούπολη,http://el.dbpedia.org/resource/’ννα_Παϊτατζή,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%A0%CE%B1%CF%8A%CF%84%CE%B1%CF%84%CE%B6%CE%AE
’ννα Σικελιανού,Αθήνα,http://el.dbpedia.org/resource/’ννα_Σικελιανού,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%A3%CE%B9%CE%BA%CE%B5%CE%BB%CE%B9%CE%B1%CE%BD%CE%BF%CF%8D
’ννα Συνοδινού,Λουτράκι Κορινθίας,http://el.dbpedia.org/resource/’ννα_Συνοδινού,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%A3%CF%85%CE%BD%CE%BF%CE%B4%CE%B9%CE%BD%CE%BF%CF%8D
’ννα Φόνσου,Καισαριανή,http://el.dbpedia.org/resource/’ννα_Φόνσου,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%A6%CF%8C%CE%BD%CF%83%CE%BF%CF%85
’ννα της Αυστρίας,Ισπανία,http://el.dbpedia.org/resource/’ννα_της_Αυστρίας,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CF%84%CE%B7%CF%82_%CE%91%CF%85%CF%83%CF%84%CF%81%CE%AF%CE%B1%CF%82
’ννα της Αυστρίας,Βαγιαδολίδ,http://el.dbpedia.org/resource/’ννα_της_Αυστρίας,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CF%84%CE%B7%CF%82_%CE%91%CF%85%CF%83%CF%84%CF%81%CE%AF%CE%B1%CF%82
’ννα της Αυστρίας (1528-1590),Πράγα,http://el.dbpedia.org/resource/’ννα_της_Αυστρίας_(1528-1590),http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CF%84%CE%B7%CF%82_%CE%91%CF%85%CF%83%CF%84%CF%81%CE%AF%CE%B1%CF%82_%281528-1590%29
’ννα της Μεγάλης Βρετανίας,Αγγλία,http://el.dbpedia.org/resource/’ννα_της_Μεγάλης_Βρετανίας,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CF%84%CE%B7%CF%82_%CE%9C%CE%B5%CE%B3%CE%AC%CE%BB%CE%B7%CF%82_%CE%92%CF%81%CE%B5%CF%84%CE%B1%CE%BD%CE%AF%CE%B1%CF%82
’ννα της Μεγάλης Βρετανίας,Ηνωμένο Βασίλειο,http://el.dbpedia.org/resource/’ννα_της_Μεγάλης_Βρετανίας,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CF%84%CE%B7%CF%82_%CE%9C%CE%B5%CE%B3%CE%AC%CE%BB%CE%B7%CF%82_%CE%92%CF%81%CE%B5%CF%84%CE%B1%CE%BD%CE%AF%CE%B1%CF%82
’ννα της Μεγάλης Βρετανίας,Παλάτι του Αγίου Ιακώβου,http://el.dbpedia.org/resource/’ννα_της_Μεγάλης_Βρετανίας,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CF%84%CE%B7%CF%82_%CE%9C%CE%B5%CE%B3%CE%AC%CE%BB%CE%B7%CF%82_%CE%92%CF%81%CE%B5%CF%84%CE%B1%CE%BD%CE%AF%CE%B1%CF%82
’ννα φον Κλεβ,Ντύσσελντορφ,http://el.dbpedia.org/resource/’ννα_φον_Κλεβ,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CF%86%CE%BF%CE%BD_%CE%9A%CE%BB%CE%B5%CE%B2
’ννα-Μαρία της Ελλάδας,Δανία,http://el.dbpedia.org/resource/’ννα-Μαρία_της_Ελλάδας,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1-%CE%9C%CE%B1%CF%81%CE%AF%CE%B1_%CF%84%CE%B7%CF%82_%CE%95%CE%BB%CE%BB%CE%AC%CE%B4%CE%B1%CF%82
’ννα-Μαρία της Ελλάδας,Κοπεγχάγη,http://el.dbpedia.org/resource/’ννα-Μαρία_της_Ελλάδας,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1-%CE%9C%CE%B1%CF%81%CE%AF%CE%B1_%CF%84%CE%B7%CF%82_%CE%95%CE%BB%CE%BB%CE%AC%CE%B4%CE%B1%CF%82
’νσελμος του Καντέρμπερι,1033,http://el.dbpedia.org/resource/’νσελμος_του_Καντέρμπερι,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%83%CE%B5%CE%BB%CE%BC%CE%BF%CF%82_%CF%84%CE%BF%CF%85_%CE%9A%CE%B1%CE%BD%CF%84%CE%AD%CF%81%CE%BC%CF%80%CE%B5%CF%81%CE%B9
’νσελμος του Καντέρμπερι,Βουργουνδία,http://el.dbpedia.org/resource/’νσελμος_του_Καντέρμπερι,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%83%CE%B5%CE%BB%CE%BC%CE%BF%CF%82_%CF%84%CE%BF%CF%85_%CE%9A%CE%B1%CE%BD%CF%84%CE%AD%CF%81%CE%BC%CF%80%CE%B5%CF%81%CE%B9
’νσελμος του Καντέρμπερι,Αόστα,http://el.dbpedia.org/resource/’νσελμος_του_Καντέρμπερι,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%83%CE%B5%CE%BB%CE%BC%CE%BF%CF%82_%CF%84%CE%BF%CF%85_%CE%9A%CE%B1%CE%BD%CF%84%CE%AD%CF%81%CE%BC%CF%80%CE%B5%CF%81%CE%B9
’νταμ Μιτσκιέβιτς,Λευκορωσία,http://el.dbpedia.org/resource/’νταμ_Μιτσκιέβιτς,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%84%CE%B1%CE%BC_%CE%9C%CE%B9%CF%84%CF%83%CE%BA%CE%B9%CE%AD%CE%B2%CE%B9%CF%84%CF%82
’ντερς Κέλσιος,Σουηδία,http://el.dbpedia.org/resource/’ντερς_Κέλσιος,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%84%CE%B5%CF%81%CF%82_%CE%9A%CE%AD%CE%BB%CF%83%CE%B9%CE%BF%CF%82
’ντερς Κέλσιος,Ουψάλα,http://el.dbpedia.org/resource/’ντερς_Κέλσιος,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%84%CE%B5%CF%81%CF%82_%CE%9A%CE%AD%CE%BB%CF%83%CE%B9%CE%BF%CF%82
’ντζελα Γκερέκου,Κέρκυρα,http://el.dbpedia.org/resource/’ντζελα_Γκερέκου,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%84%CE%B6%CE%B5%CE%BB%CE%B1_%CE%93%CE%BA%CE%B5%CF%81%CE%AD%CE%BA%CE%BF%CF%85
’ντζελα Ζήλεια,Αθήνα,http://el.dbpedia.org/resource/’ντζελα_Ζήλεια,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%84%CE%B6%CE%B5%CE%BB%CE%B1_%CE%96%CE%AE%CE%BB%CE%B5%CE%B9%CE%B1
’ντι Γουόρχολ,Πίτσμπουργκ,http://el.dbpedia.org/resource/’ντι_Γουόρχολ,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%84%CE%B9_%CE%93%CE%BF%CF%85%CF%8C%CF%81%CF%87%CE%BF%CE%BB
